CAR_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1_IMPROVEMENT,S2_IMPROVEMENT,S3_IMPROVEMENT,KPH,DRIVER_NAME,PIT_TIME,TEAM,LOCATION,EVENT,PITSTOP_TAKEN,EVENT_TYPE
4,6,96,0,A,0,0,0,112.8,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,7,94,0,A,0,0,0,114.8,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,8,164,0,A,0,0,0,114.5,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,9,164,0,A,0,0,0,113.4,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,10,100,0,A,0,0,0,113.3,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,11,89,0,A,0,0,0,113.4,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,12,71,0,A,0,0,0,113.6,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,13,103,0,B,0,0,0,14.6,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,14,83,0,A,0,0,0,96.3,FRIJNS,504.3,ENVISION,L6,P2,True,P
4,15,178,0,A,0,0,0,100.7,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,16,96,2,A,2,0,2,119.5,FRIJNS,0.0,ENVISION,L6,P2,False,P
4,17,90,0,A,0,0,0,92.4,FRIJNS,0.0,ENVISION,L6,P2,False,P
48,1,76,0,A,0,0,0,63.1,MORTARA,41.1,ROKIT,L6,P2,True,P
48,2,129,0,A,0,0,0,103.4,MORTARA,0.0,ROKIT,L6,P2,False,P
48,3,156,0,A,0,0,2,119.1,MORTARA,0.0,ROKIT,L6,P2,False,P
48,4,110,0,A,0,0,0,95.2,MORTARA,0.0,ROKIT,L6,P2,False,P
48,5,88,0,A,0,0,0,117.4,MORTARA,0.0,ROKIT,L6,P2,False,P
48,6,83,0,A,0,0,0,114.3,MORTARA,0.0,ROKIT,L6,P2,False,P
48,7,91,0,A,0,0,0,114.4,MORTARA,0.0,ROKIT,L6,P2,False,P
48,8,146,0,A,0,0,0,97.8,MORTARA,0.0,ROKIT,L6,P2,False,P
48,9,118,0,A,0,0,0,116.6,MORTARA,0.0,ROKIT,L6,P2,False,P
48,10,106,0,A,0,0,0,91.4,MORTARA,0.0,ROKIT,L6,P2,False,P
48,11,99,0,A,0,0,0,117.0,MORTARA,0.0,ROKIT,L6,P2,False,P
48,12,135,0,A,0,0,0,97.3,MORTARA,0.0,ROKIT,L6,P2,False,P
48,13,102,0,A,0,0,0,117.3,MORTARA,0.0,ROKIT,L6,P2,False,P
48,14,109,0,B,0,0,0,33.2,MORTARA,0.0,ROKIT,L6,P2,False,P
48,15,92,0,A,0,0,0,92.7,MORTARA,176.1,ROKIT,L6,P2,True,P
48,16,88,0,A,0,0,0,108.3,MORTARA,0.0,ROKIT,L6,P2,False,P
48,17,85,2,A,3,2,0,120.2,MORTARA,0.0,ROKIT,L6,P2,False,P
48,18,199,0,B,0,0,0,38.8,MORTARA,0.0,ROKIT,L6,P2,False,P
48,19,103,0,A,0,0,0,97.3,MORTARA,137.1,ROKIT,L6,P2,True,P
5,1,134,0,A,0,0,0,76.9,VANDOORNE,19.0,MERCEDES,L6,P2,True,P
5,2,113,0,A,0,0,0,91.7,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,3,91,0,A,0,2,0,119.1,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,4,98,0,A,0,0,0,94.9,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,5,86,0,A,0,0,0,115.8,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,6,85,0,A,0,0,0,114.8,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,7,91,0,A,0,0,0,115.3,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,8,118,0,A,0,0,0,91.2,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,9,88,0,A,0,0,0,116.6,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,10,69,0,A,0,0,0,81.5,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,11,73,0,A,0,0,0,117.0,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,12,87,0,B,0,0,0,22.2,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,13,97,0,A,0,0,0,86.3,VANDOORNE,294.8,MERCEDES,L6,P2,True,P
5,14,129,0,A,0,0,0,98.2,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,15,70,2,A,2,0,2,119.9,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,16,89,0,B,0,0,0,60.9,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
5,17,118,0,A,0,0,0,87.2,VANDOORNE,55.1,MERCEDES,L6,P2,True,P
5,18,104,0,A,0,0,0,116.2,VANDOORNE,0.0,MERCEDES,L6,P2,False,P
6,1,84,0,A,0,0,0,61.5,ERIKSSON,44.0,DRAGON,L6,P2,True,P
6,2,136,0,A,0,0,0,93.8,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,3,71,0,A,0,0,0,113.0,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,4,128,0,A,0,0,0,109.6,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,5,79,0,A,0,0,0,111.7,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,6,92,0,A,0,0,0,112.9,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,7,72,0,A,0,0,0,104.5,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,8,104,2,A,0,2,0,115.8,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,9,90,0,B,0,0,0,31.0,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,10,109,0,A,0,0,0,92.9,ERIKSSON,197.5,DRAGON,L6,P2,True,P
6,11,110,0,A,2,0,0,111.7,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,12,98,0,B,0,0,0,32.0,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,13,96,0,A,0,0,0,92.7,ERIKSSON,185.0,DRAGON,L6,P2,True,P
6,14,90,0,A,0,0,0,108.6,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,15,94,0,A,0,0,2,115.8,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,16,102,0,A,0,0,0,99.3,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,17,178,0,A,0,0,0,114.8,ERIKSSON,0.0,DRAGON,L6,P2,False,P
6,18,74,0,A,0,0,0,112.8,ERIKSSON,0.0,DRAGON,L6,P2,False,P
7,1,99,0,A,0,0,0,54.0,CAMARA,61.1,DRAGON,L6,P2,True,P
7,2,71,0,A,0,0,0,95.4,CAMARA,0.0,DRAGON,L6,P2,False,P
7,3,75,0,A,0,0,0,116.3,CAMARA,0.0,DRAGON,L6,P2,False,P
7,4,187,0,A,0,0,0,109.4,CAMARA,0.0,DRAGON,L6,P2,False,P
7,5,77,0,A,0,0,0,113.7,CAMARA,0.0,DRAGON,L6,P2,False,P
7,6,97,0,A,0,0,0,102.5,CAMARA,0.0,DRAGON,L6,P2,False,P
7,7,119,0,A,0,0,0,98.8,CAMARA,0.0,DRAGON,L6,P2,False,P
7,8,129,0,A,0,0,0,109.8,CAMARA,0.0,DRAGON,L6,P2,False,P
7,9,87,0,A,0,0,0,114.2,CAMARA,0.0,DRAGON,L6,P2,False,P
7,10,123,0,B,0,0,0,23.9,CAMARA,0.0,DRAGON,L6,P2,False,P
7,11,86,0,A,0,0,0,96.9,CAMARA,282.3,DRAGON,L6,P2,True,P
7,12,85,2,A,0,0,2,118.4,CAMARA,0.0,DRAGON,L6,P2,False,P
7,13,99,0,B,0,0,0,24.0,CAMARA,0.0,DRAGON,L6,P2,False,P
7,14,89,0,A,0,0,0,97.1,CAMARA,277.4,DRAGON,L6,P2,True,P
7,15,82,0,A,0,0,0,111.6,CAMARA,0.0,DRAGON,L6,P2,False,P
7,16,86,0,A,2,2,0,118.0,CAMARA,0.0,DRAGON,L6,P2,False,P
71,1,84,0,A,0,0,0,51.1,NATO,69.8,ROKIT,L6,P2,True,P
71,2,88,0,A,0,0,0,91.8,NATO,0.0,ROKIT,L6,P2,False,P
71,3,102,0,A,0,0,0,118.6,NATO,0.0,ROKIT,L6,P2,False,P
71,4,142,0,A,0,0,0,107.7,NATO,0.0,ROKIT,L6,P2,False,P
71,5,70,0,A,0,0,0,117.5,NATO,0.0,ROKIT,L6,P2,False,P
71,6,94,0,A,0,0,0,109.5,NATO,0.0,ROKIT,L6,P2,False,P
71,7,140,0,A,0,0,0,114.1,NATO,0.0,ROKIT,L6,P2,False,P
71,8,120,0,A,0,0,0,114.6,NATO,0.0,ROKIT,L6,P2,False,P
71,9,89,0,A,0,0,0,102.1,NATO,0.0,ROKIT,L6,P2,False,P
71,10,71,0,A,0,0,0,115.6,NATO,0.0,ROKIT,L6,P2,False,P
71,11,87,0,A,0,0,0,96.3,NATO,0.0,ROKIT,L6,P2,False,P
71,12,69,0,A,0,0,0,116.7,NATO,0.0,ROKIT,L6,P2,False,P
71,13,110,0,A,0,0,0,103.6,NATO,0.0,ROKIT,L6,P2,False,P
71,14,71,0,B,0,0,0,28.5,NATO,0.0,ROKIT,L6,P2,False,P
71,15,76,0,A,0,0,0,92.4,NATO,226.6,ROKIT,L6,P2,True,P
71,16,98,0,A,0,0,0,106.4,NATO,0.0,ROKIT,L6,P2,False,P
71,17,84,2,A,2,2,2,120.0,NATO,0.0,ROKIT,L6,P2,False,P
71,18,107,0,B,0,0,0,58.4,NATO,0.0,ROKIT,L6,P2,False,P
71,19,86,0,A,0,0,0,96.2,NATO,70.6,ROKIT,L6,P2,True,P
8,1,119,0,A,0,0,0,52.7,TURVEY,63.7,NIO,L6,P2,True,P
8,2,85,0,A,0,0,0,115.3,TURVEY,0.0,NIO,L6,P2,False,P
8,3,97,0,A,0,0,0,93.1,TURVEY,0.0,NIO,L6,P2,False,P
8,4,93,0,A,0,0,0,116.8,TURVEY,0.0,NIO,L6,P2,False,P
8,5,103,0,A,0,0,0,111.6,TURVEY,0.0,NIO,L6,P2,False,P
8,6,98,0,A,0,0,0,113.3,TURVEY,0.0,NIO,L6,P2,False,P
8,7,102,0,A,0,0,0,113.9,TURVEY,0.0,NIO,L6,P2,False,P
8,8,116,0,A,0,0,0,113.6,TURVEY,0.0,NIO,L6,P2,False,P
8,9,91,0,B,0,0,0,43.0,TURVEY,0.0,NIO,L6,P2,False,P
8,10,84,0,A,0,0,0,87.6,TURVEY,118.3,NIO,L6,P2,True,P
8,11,70,0,A,0,0,0,101.3,TURVEY,0.0,NIO,L6,P2,False,P
8,12,133,2,A,2,2,2,117.9,TURVEY,0.0,NIO,L6,P2,False,P
8,13,71,0,A,0,0,0,87.8,TURVEY,0.0,NIO,L6,P2,False,P
8,14,87,0,A,0,0,0,116.9,TURVEY,0.0,NIO,L6,P2,False,P
8,15,72,0,B,0,0,0,29.3,TURVEY,0.0,NIO,L6,P2,False,P
8,16,88,0,A,0,0,0,94.3,TURVEY,213.4,NIO,L6,P2,True,P
8,17,73,0,A,0,0,0,102.7,TURVEY,0.0,NIO,L6,P2,False,P
8,18,75,0,B,0,0,0,109.9,TURVEY,0.0,NIO,L6,P2,False,P
88,1,143,0,A,0,0,0,51.9,BLOMQVIST,65.8,NIO,L6,P2,True,P
88,2,88,0,A,0,0,0,114.7,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,3,95,0,A,0,0,0,93.0,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,4,96,0,A,0,0,0,116.9,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,5,90,0,A,0,0,0,112.0,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,6,88,0,A,0,0,0,113.1,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,7,89,0,A,0,0,0,113.4,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,8,71,0,A,0,0,0,113.2,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,9,93,0,B,0,0,0,48.7,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,10,88,0,A,0,0,0,84.5,BLOMQVIST,101.1,NIO,L6,P2,True,P
88,11,136,0,A,0,0,0,100.3,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,12,103,0,A,0,0,0,117.1,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,13,96,0,A,0,0,0,95.5,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,14,68,0,A,0,0,0,116.1,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,15,84,0,B,0,0,0,38.6,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,16,76,0,A,0,0,0,95.1,BLOMQVIST,138.4,NIO,L6,P2,True,P
88,17,116,0,A,0,0,0,107.3,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,18,106,2,A,2,2,2,119.1,BLOMQVIST,0.0,NIO,L6,P2,False,P
88,19,87,0,A,0,0,0,108.5,BLOMQVIST,0.0,NIO,L6,P2,False,P
94,1,74,0,A,0,0,0,66.4,LYNN,39.1,MAHINDRA,L6,P2,True,P
94,2,104,0,A,0,0,0,98.1,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,3,89,0,A,0,0,0,117.3,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,4,107,0,A,0,0,0,91.8,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,5,72,0,A,0,0,0,116.9,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,6,91,0,A,0,0,0,91.2,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,7,92,0,A,0,0,0,98.0,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,8,91,0,B,0,0,0,21.0,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,9,72,0,A,0,0,0,92.5,LYNN,328.7,MAHINDRA,L6,P2,True,P
94,10,92,0,A,2,0,0,119.4,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,11,86,0,A,0,0,0,100.8,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,12,118,0,A,0,0,0,100.9,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,13,91,0,B,0,0,0,34.8,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,14,71,0,A,0,0,0,90.2,LYNN,172.8,MAHINDRA,L6,P2,True,P
94,15,82,0,A,0,0,0,103.3,LYNN,0.0,MAHINDRA,L6,P2,False,P
94,16,91,2,A,0,2,2,119.5,LYNN,0.0,MAHINDRA,L6,P2,False,P
99,1,86,0,A,0,0,0,69.3,WEHRLEIN,30.0,TAG,L6,P2,True,P
99,2,77,0,A,0,0,0,116.3,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,3,117,0,A,0,0,0,103.3,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,4,72,0,A,0,0,0,118.1,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,5,156,0,A,0,0,0,116.0,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,6,88,0,A,0,0,0,92.8,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,7,116,0,A,0,0,0,117.3,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,8,77,0,A,0,0,0,110.5,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,9,74,0,A,0,0,0,114.3,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,10,70,0,A,0,0,0,114.0,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,11,99,0,A,0,0,0,114.1,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,12,96,0,A,0,0,0,99.0,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,13,84,0,A,0,0,0,116.8,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,14,106,0,A,0,0,0,104.0,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,15,73,0,A,0,0,0,97.9,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,16,89,0,A,0,0,0,116.6,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,17,100,0,B,0,0,0,37.8,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,18,89,0,A,0,0,0,94.9,WEHRLEIN,151.5,TAG,L6,P2,True,P
99,19,94,0,A,0,0,0,104.9,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,20,73,2,A,2,2,2,120.3,WEHRLEIN,0.0,TAG,L6,P2,False,P
99,21,126,0,A,0,0,0,95.6,WEHRLEIN,0.0,TAG,L6,P2,False,P
10,1,123,0,A,0,0,0,66.5,BIRD,33.0,JAGUAR,L6,P1,True,P
10,2,92,0,A,0,0,0,78.9,BIRD,0.0,JAGUAR,L6,P1,False,P
10,3,117,0,B,0,0,0,71.2,BIRD,0.0,JAGUAR,L6,P1,False,P
10,4,176,0,A,0,0,0,93.5,BIRD,45.3,JAGUAR,L6,P1,True,P
10,5,71,0,A,0,0,0,108.0,BIRD,0.0,JAGUAR,L6,P1,False,P
10,6,98,0,A,0,0,0,106.0,BIRD,0.0,JAGUAR,L6,P1,False,P
10,7,72,0,A,0,0,0,114.4,BIRD,0.0,JAGUAR,L6,P1,False,P
10,8,80,0,A,0,0,0,115.2,BIRD,0.0,JAGUAR,L6,P1,False,P
10,9,85,0,A,0,0,0,114.5,BIRD,0.0,JAGUAR,L6,P1,False,P
10,10,90,0,A,0,0,0,89.3,BIRD,0.0,JAGUAR,L6,P1,False,P
10,11,73,0,A,0,0,0,116.5,BIRD,0.0,JAGUAR,L6,P1,False,P
10,12,90,0,A,0,0,0,83.0,BIRD,0.0,JAGUAR,L6,P1,False,P
10,13,71,2,A,0,0,2,117.0,BIRD,0.0,JAGUAR,L6,P1,False,P
10,14,120,0,B,0,0,0,20.4,BIRD,0.0,JAGUAR,L6,P1,False,P
10,15,92,0,A,0,0,0,88.4,BIRD,338.7,JAGUAR,L6,P1,True,P
10,16,100,0,A,0,0,0,75.7,BIRD,0.0,JAGUAR,L6,P1,False,P
10,17,101,0,B,2,3,0,109.9,BIRD,0.0,JAGUAR,L6,P1,False,P
11,1,87,0,A,0,0,0,67.8,GRASSI,29.3,AUDI,L6,P1,True,P
11,2,142,0,A,0,0,0,78.6,GRASSI,0.0,AUDI,L6,P1,False,P
11,3,84,0,A,0,0,0,107.9,GRASSI,0.0,AUDI,L6,P1,False,P
11,4,136,0,A,0,0,0,112.8,GRASSI,0.0,AUDI,L6,P1,False,P
11,5,91,0,A,0,0,0,111.6,GRASSI,0.0,AUDI,L6,P1,False,P
11,6,102,0,A,0,0,0,115.4,GRASSI,0.0,AUDI,L6,P1,False,P
11,7,178,0,A,0,0,0,100.1,GRASSI,0.0,AUDI,L6,P1,False,P
11,8,95,0,A,0,0,0,115.1,GRASSI,0.0,AUDI,L6,P1,False,P
11,9,111,0,A,0,0,0,115.6,GRASSI,0.0,AUDI,L6,P1,False,P
11,10,0,0,A,0,0,0,108.2,GRASSI,0.0,AUDI,L6,P1,False,P
11,11,101,0,A,0,0,0,113.0,GRASSI,0.0,AUDI,L6,P1,False,P
11,12,101,0,B,0,0,0,19.9,GRASSI,0.0,AUDI,L6,P1,False,P
11,13,73,0,A,0,0,0,94.0,GRASSI,351.8,AUDI,L6,P1,True,P
11,14,84,0,A,0,0,0,117.0,GRASSI,0.0,AUDI,L6,P1,False,P
11,15,76,0,A,0,0,0,117.0,GRASSI,0.0,AUDI,L6,P1,False,P
11,16,133,0,A,0,0,0,100.1,GRASSI,0.0,AUDI,L6,P1,False,P
11,17,106,2,A,2,2,2,117.7,GRASSI,0.0,AUDI,L6,P1,False,P
11,18,114,0,A,0,0,0,98.7,GRASSI,0.0,AUDI,L6,P1,False,P
11,19,172,0,A,0,0,0,96.1,GRASSI,0.0,AUDI,L6,P1,False,P
11,20,90,0,B,0,0,0,109.9,GRASSI,0.0,AUDI,L6,P1,False,P
13,1,166,0,A,0,0,0,85.7,COSTA,9.6,DS,L6,P1,True,P
13,2,81,0,A,0,0,0,78.1,COSTA,0.0,DS,L6,P1,False,P
13,3,70,0,A,0,0,0,105.6,COSTA,0.0,DS,L6,P1,False,P
13,4,122,0,A,0,0,0,112.2,COSTA,0.0,DS,L6,P1,False,P
13,5,120,0,A,0,0,0,113.6,COSTA,0.0,DS,L6,P1,False,P
13,6,73,0,A,0,0,0,97.1,COSTA,0.0,DS,L6,P1,False,P
13,7,129,0,A,0,0,0,115.4,COSTA,0.0,DS,L6,P1,False,P
13,8,110,0,B,0,0,0,92.9,COSTA,0.0,DS,L6,P1,False,P
13,9,81,0,A,0,0,0,26.0,COSTA,251.2,DS,L6,P1,True,P
13,10,103,0,A,0,0,0,116.8,COSTA,0.0,DS,L6,P1,False,P
13,11,187,0,A,0,0,0,93.3,COSTA,0.0,DS,L6,P1,False,P
13,12,110,0,A,0,0,0,96.4,COSTA,0.0,DS,L6,P1,False,P
13,13,103,0,A,0,2,0,116.1,COSTA,0.0,DS,L6,P1,False,P
13,14,69,0,A,0,0,0,83.0,COSTA,0.0,DS,L6,P1,False,P
13,15,104,2,A,2,0,2,117.2,COSTA,0.0,DS,L6,P1,False,P
13,16,96,0,A,0,0,0,86.9,COSTA,0.0,DS,L6,P1,False,P
13,17,70,0,A,0,0,0,116.4,COSTA,0.0,DS,L6,P1,False,P
13,18,72,0,B,0,0,0,82.4,COSTA,0.0,DS,L6,P1,False,P
13,19,73,0,B,0,0,0,109.9,COSTA,0.0,DS,L6,P1,False,P
17,1,92,0,A,0,0,0,73.4,VRIES,17.8,MERCEDES,L6,P1,True,P
17,2,102,0,A,0,0,0,78.0,VRIES,0.0,MERCEDES,L6,P1,False,P
17,3,69,0,A,0,0,0,111.0,VRIES,0.0,MERCEDES,L6,P1,False,P
17,4,72,0,A,0,0,0,113.2,VRIES,0.0,MERCEDES,L6,P1,False,P
17,5,71,0,A,0,0,0,111.5,VRIES,0.0,MERCEDES,L6,P1,False,P
17,6,70,0,A,0,0,0,113.9,VRIES,0.0,MERCEDES,L6,P1,False,P
17,7,103,0,A,0,0,0,113.7,VRIES,0.0,MERCEDES,L6,P1,False,P
17,8,105,0,A,0,0,0,107.3,VRIES,0.0,MERCEDES,L6,P1,False,P
17,9,119,0,A,0,0,0,114.6,VRIES,0.0,MERCEDES,L6,P1,False,P
17,10,75,0,A,0,0,0,105.9,VRIES,0.0,MERCEDES,L6,P1,False,P
17,11,129,0,A,0,0,0,114.2,VRIES,0.0,MERCEDES,L6,P1,False,P
17,12,104,0,A,0,0,0,114.7,VRIES,0.0,MERCEDES,L6,P1,False,P
17,13,83,0,B,0,0,0,23.0,VRIES,0.0,MERCEDES,L6,P1,False,P
17,14,70,0,A,0,0,0,95.6,VRIES,292.2,MERCEDES,L6,P1,True,P
17,15,92,0,A,0,0,0,102.6,VRIES,0.0,MERCEDES,L6,P1,False,P
17,16,74,0,A,0,0,0,116.4,VRIES,0.0,MERCEDES,L6,P1,False,P
17,17,99,0,A,0,0,0,90.8,VRIES,0.0,MERCEDES,L6,P1,False,P
17,18,70,0,A,2,0,0,103.2,VRIES,0.0,MERCEDES,L6,P1,False,P
17,19,68,2,A,0,2,2,117.0,VRIES,0.0,MERCEDES,L6,P1,False,P
17,20,83,0,B,0,0,0,109.9,VRIES,0.0,MERCEDES,L6,P1,False,P
20,1,102,0,A,0,0,0,65.8,EVANS,34.6,JAGUAR,L6,P1,True,P
20,2,72,0,A,0,0,0,78.5,EVANS,0.0,JAGUAR,L6,P1,False,P
20,3,71,0,B,0,0,0,47.7,EVANS,0.0,JAGUAR,L6,P1,False,P
20,4,105,0,A,0,0,0,89.0,EVANS,98.5,JAGUAR,L6,P1,True,P
20,5,84,0,A,0,0,0,112.7,EVANS,0.0,JAGUAR,L6,P1,False,P
20,6,71,0,A,0,0,0,113.7,EVANS,0.0,JAGUAR,L6,P1,False,P
20,7,75,0,A,0,0,0,114.6,EVANS,0.0,JAGUAR,L6,P1,False,P
20,8,86,0,A,0,0,0,114.6,EVANS,0.0,JAGUAR,L6,P1,False,P
20,9,99,0,A,0,0,0,91.7,EVANS,0.0,JAGUAR,L6,P1,False,P
20,10,156,0,A,0,0,0,116.8,EVANS,0.0,JAGUAR,L6,P1,False,P
20,11,84,0,A,0,0,0,94.6,EVANS,0.0,JAGUAR,L6,P1,False,P
20,12,96,2,A,2,0,2,117.3,EVANS,0.0,JAGUAR,L6,P1,False,P
20,13,117,0,A,0,0,0,92.7,EVANS,0.0,JAGUAR,L6,P1,False,P
20,14,88,0,A,0,2,0,114.5,EVANS,0.0,JAGUAR,L6,P1,False,P
20,15,87,0,B,0,0,0,19.9,EVANS,0.0,JAGUAR,L6,P1,False,P
20,16,81,0,A,0,0,0,95.3,EVANS,352.5,JAGUAR,L6,P1,True,P
20,17,93,0,A,0,0,0,82.5,EVANS,0.0,JAGUAR,L6,P1,False,P
20,18,75,0,B,0,0,0,109.9,EVANS,0.0,JAGUAR,L6,P1,False,P
22,1,87,0,A,0,0,0,74.3,ROWLAND,15.3,NISSAN,L6,P1,True,P
22,2,157,0,A,0,0,0,77.8,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,3,102,0,A,0,0,0,111.2,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,4,92,0,A,0,0,0,114.2,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,5,161,0,A,0,0,0,108.6,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,6,97,0,A,0,0,0,96.9,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,7,103,0,A,0,0,0,113.5,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,8,81,0,A,0,0,0,114.5,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,9,93,0,A,0,0,0,90.7,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,10,121,0,A,0,0,0,113.8,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,11,72,0,B,0,0,0,30.9,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,12,79,0,A,0,0,0,82.3,ROWLAND,197.6,NISSAN,L6,P1,True,P
22,13,104,0,A,0,0,0,92.8,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,14,103,0,A,0,0,0,116.0,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,15,71,0,A,0,0,0,101.6,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,16,117,0,A,0,0,0,98.9,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,17,89,2,A,2,2,2,116.8,ROWLAND,0.0,NISSAN,L6,P1,False,P
22,18,85,0,B,0,0,0,109.9,ROWLAND,0.0,NISSAN,L6,P1,False,P
23,1,162,0,A,0,0,0,79.6,BUEMI,12.0,NISSAN,L6,P1,True,P
23,2,187,0,A,0,0,0,70.8,BUEMI,0.0,NISSAN,L6,P1,False,P
23,3,132,0,A,0,0,0,70.1,BUEMI,0.0,NISSAN,L6,P1,False,P
23,4,79,0,A,0,0,0,114.2,BUEMI,0.0,NISSAN,L6,P1,False,P
23,5,108,0,A,0,0,0,112.3,BUEMI,0.0,NISSAN,L6,P1,False,P
23,6,99,0,A,0,0,0,114.3,BUEMI,0.0,NISSAN,L6,P1,False,P
23,7,72,0,A,0,0,0,113.8,BUEMI,0.0,NISSAN,L6,P1,False,P
23,8,95,0,A,0,0,0,114.3,BUEMI,0.0,NISSAN,L6,P1,False,P
23,9,71,0,A,0,0,0,113.8,BUEMI,0.0,NISSAN,L6,P1,False,P
23,10,154,0,B,0,0,0,20.7,BUEMI,0.0,NISSAN,L6,P1,False,P
23,11,77,0,A,0,0,0,92.9,BUEMI,330.9,NISSAN,L6,P1,True,P
23,12,145,0,A,0,0,0,100.5,BUEMI,0.0,NISSAN,L6,P1,False,P
