row_id,user_id,category_id,video_id,age,gender,profession,followers,views,engagement_score,fold
67412,20869,21,104,12,0,1,320,909,2.8,4
67413,13750,8,101,18,1,1,280,628,3.58,0
67414,19727,21,123,34,0,0,320,909,1.95,0
67415,20699,5,87,38,0,0,240,229,3.91,2
67416,12441,6,11,12,0,1,210,362,3.7,4
67417,22518,16,35,24,1,0,270,462,3.4,1
67418,1148,12,42,31,1,0,180,138,3.76,2
67419,1658,12,42,19,1,1,180,138,4.3500000000000005,1
67420,15734,5,109,31,1,0,240,229,4.49,4
67421,18748,19,46,30,0,0,230,369,4.26,0
67422,1555,11,41,28,1,0,250,180,3.97,1
67423,20158,12,25,19,1,1,180,138,4.09,0
67424,8519,9,142,44,0,0,230,819,3.26,3
67425,22888,5,9,15,1,1,240,229,3.87,1
67426,6720,12,42,33,1,2,180,138,3.1900000000000004,2
67427,11639,3,5,30,1,0,270,621,4.19,4
67428,3398,23,53,35,1,2,220,613,3.65,4
67429,26941,35,126,43,0,2,260,134,3.75,2
67430,3549,5,68,22,0,2,240,229,3.5,4
67431,7596,21,50,46,0,0,320,909,2.2,4
67432,15560,8,110,22,1,2,280,628,3.45,3
67433,3510,8,39,26,0,0,280,628,3.83,1
67434,21845,29,156,17,0,1,260,52,4.29,2
67435,14227,5,70,14,0,1,240,229,2.6,4
67436,2376,5,120,22,0,0,240,229,2.4,1
67437,7190,20,47,26,1,1,240,892,3.8,0
67438,2157,14,31,35,0,0,240,396,2.48,3
67439,19548,8,74,30,1,0,280,628,3.85,3
67440,6548,3,4,30,1,0,270,621,3.91,2
67441,18792,5,158,22,1,1,240,229,3.8,2
67442,25606,17,36,24,0,2,210,884,3.65,2
67443,23544,28,76,33,0,0,250,414,1.95,3
67444,22751,12,30,21,1,1,180,138,3.73,2
67445,24347,5,9,14,1,1,240,229,4.0600000000000005,0
67446,25513,10,159,24,1,0,210,44,3.78,0
67447,9120,15,113,23,0,1,340,662,1.09,3
67448,10171,38,111,38,1,2,230,806,2.9400000000000004,1
67449,17617,11,40,20,1,1,250,180,4.37,0
67450,23907,31,152,25,1,0,230,156,4.51,4
67451,25064,39,117,20,1,1,270,89,2.48,2
67452,3414,11,23,17,1,1,250,180,4.25,0
67453,4276,10,159,21,0,1,210,44,4.54,2
67454,13297,19,46,46,0,2,230,369,2.3200000000000003,0
67455,11748,11,40,32,0,0,250,180,3.33,3
67456,4725,8,125,18,1,1,280,628,4.33,4
67457,24572,8,67,28,1,2,280,628,3.16,1
67458,21392,8,110,16,1,1,280,628,4.3500000000000005,0
67459,24604,13,27,26,0,1,340,628,3.77,1
67460,8936,12,25,14,1,1,180,138,3.77,2
67461,19463,21,122,18,1,1,320,909,4.25,4
67462,20211,40,124,21,1,1,250,900,3.04,1
67463,5055,3,4,45,1,2,270,621,1.84,1
67464,9362,11,23,20,1,1,250,180,4.37,1
67465,25928,34,114,34,1,0,230,840,3.83,0
67466,8750,38,111,17,0,1,230,806,3.83,1
67467,6400,19,46,42,1,2,230,369,3.65,0
67468,16041,33,93,28,1,0,270,862,3.95,0
67469,22914,23,53,16,1,1,220,613,4.09,3
67470,11062,11,40,30,1,0,250,180,3.61,3
67471,2526,1,15,17,1,1,360,990,3.93,2
67472,7735,13,49,28,0,2,340,628,2.06,3
67473,2276,10,159,16,1,1,210,44,3.8,1
67474,12910,26,141,18,1,1,200,568,2.6,0
67475,23510,8,100,24,0,1,280,628,2.7,0
67476,14861,25,139,26,1,0,240,317,3.91,3
67477,27614,5,55,34,1,2,240,229,4.21,2
67478,16542,5,71,19,0,1,240,229,4.29,2
67479,9939,32,92,21,1,1,330,714,4.25,0
67480,26349,35,126,38,1,2,260,134,3.67,0
67481,4687,36,127,19,1,1,260,178,4.3100000000000005,4
67482,24726,15,113,14,1,1,340,662,3.7,1
67483,8336,19,44,16,0,1,230,369,3.83,0
67484,1604,23,53,15,0,1,220,613,4.91,2
67485,76,25,138,15,0,1,240,317,2.48,0
67486,9486,10,21,16,0,1,210,44,3.04,0
67487,21477,32,92,25,0,0,330,714,0.69,3
67488,19725,5,9,13,1,1,240,229,3.62,1
67489,21603,39,117,27,0,2,270,89,3.69,2
67490,7534,23,112,33,1,0,220,613,2.3,2
67491,25458,35,126,23,1,0,260,134,3.53,4
67492,23930,43,148,27,1,0,280,617,3.83,1
67493,22825,23,53,28,1,0,220,613,4.3,1
67494,4637,16,137,10,1,1,270,462,2.7,0
67495,14352,8,17,29,1,2,280,628,4.02,1
67496,27116,31,160,32,0,0,230,156,3.87,3
67497,23856,5,109,30,0,2,240,229,3.13,4
67498,33,31,85,18,1,1,230,156,2.35,3
67499,21779,11,40,18,0,1,250,180,4.65,0
67500,21178,23,53,28,1,2,220,613,3.69,1
67501,16751,42,135,24,0,2,290,689,3.5,4
67502,25656,4,99,16,0,1,230,781,1.09,4
67503,21049,15,33,23,0,1,340,662,4.3500000000000005,2
67504,8319,21,129,15,1,1,320,909,3.93,0
67505,25984,8,74,20,0,1,280,628,4.16,2
67506,1484,25,139,43,0,2,240,317,3.06,4
67507,14627,18,58,26,0,2,180,444,2.76,0
67508,24228,23,112,32,1,0,220,613,3.33,0
67509,9637,5,168,28,1,2,240,229,3.69,1
67510,18327,39,117,24,0,2,270,89,1.96,3
67511,10893,13,147,20,1,1,340,628,4.78,1
67512,194,8,110,24,1,1,280,628,3.8,3
67513,1675,24,60,14,1,1,200,617,3.77,0
67514,8222,10,20,24,0,0,210,44,2.4,2
67515,17348,5,87,22,1,1,240,229,4.95,1
67516,15752,21,122,33,1,0,320,909,3.91,0
67517,16270,4,7,29,0,2,230,781,1.71,3
67518,21093,3,5,25,1,0,270,621,3.89,0
67519,10307,3,5,14,0,1,270,621,3.8,2
67520,1929,38,111,22,1,1,230,806,3.77,4
67521,16722,13,26,18,1,1,340,628,4.21,3
67522,21555,34,95,19,0,1,230,840,1.5,2
67523,8026,29,82,33,1,0,260,52,3.89,3
67524,13568,19,46,22,1,1,230,369,3.77,1
67525,8930,25,103,38,0,0,240,317,2.4,4
67526,6380,32,133,39,0,2,330,714,2.85,3
67527,7525,25,62,33,0,0,240,317,3.37,2
67528,275,9,18,10,0,1,230,819,4.21,3
67529,25144,5,87,13,0,1,240,229,3.98,4
67530,8274,5,55,17,0,1,240,229,2.88,1
67531,16150,19,144,19,1,1,230,369,4.82,0
67532,14865,34,94,24,0,2,230,840,0.8600000000000001,3
67533,16165,12,42,25,1,2,180,138,2.06,2
67534,26666,43,148,36,1,0,280,617,3.14,1
67535,17240,8,125,26,1,0,280,628,3.22,0
67536,22252,11,22,25,0,2,250,180,3.65,2
67537,8286,33,93,23,1,1,270,862,3.66,2
67538,12329,25,140,25,0,1,240,317,2.6,0
67539,5673,4,99,16,1,1,230,781,3.8,3
67540,18919,16,97,28,0,2,270,462,2.16,4
67541,10870,37,108,17,0,1,180,1000,2.6,3
67542,485,21,104,22,1,2,320,909,3.79,2
67543,13696,8,125,13,1,1,280,628,4.23,1
67544,24035,21,129,19,0,1,320,909,2.88,3
67545,26656,25,62,22,1,1,240,317,3.8,2
67546,3445,43,148,14,1,1,280,617,4.3500000000000005,2
67547,25298,1,1,38,0,0,360,990,2.08,0
67548,134,4,7,36,1,2,230,781,3.69,3
67549,13498,7,13,28,1,0,160,467,2.64,0
67550,6631,5,10,21,1,1,240,229,4.18,1
67551,7039,8,110,22,1,2,280,628,4.21,4
67552,26107,42,135,26,0,1,290,689,2.35,2
67553,13272,25,103,13,1,1,240,317,4.11,2
67554,27538,7,13,20,1,1,160,467,4.92,2
67555,4783,8,16,21,0,1,280,628,4.3100000000000005,1
67556,3565,19,121,13,1,1,230,369,4.4300000000000015,1
67557,3172,5,10,15,0,1,240,229,4.18,4
67558,19250,7,13,30,1,0,160,467,3.91,2
67559,23220,8,16,15,1,1,280,628,3.87,2
67560,3157,34,95,31,1,2,230,840,3.67,0
67561,8453,8,39,22,1,1,280,628,3.8,0
67562,6978,32,133,18,0,1,330,714,2.8,1
67563,20288,27,65,44,0,0,320,309,4.23,2
67564,4661,15,32,21,0,1,340,662,1.79,4
67565,11220,45,167,18,1,1,280,95,2.6,4
67566,18168,9,18,20,0,1,230,819,4.79,4
67567,2745,17,36,17,1,1,210,884,3.11,1
67568,3995,5,169,33,0,0,240,229,2.48,3
67569,9155,34,94,26,1,0,230,840,3.5,2
67570,12727,5,120,37,1,0,240,229,3.18,4
67571,10879,21,143,17,1,1,320,909,4.21,0
67572,17664,19,1,29,1,0,230,369,3.58,1
67573,5975,19,121,15,1,1,230,369,4.2700000000000005,2
67574,16632,19,164,28,0,0,230,369,2.08,4
67575,3035,23,112,17,1,1,220,613,4.630000000000001,3
67576,18680,7,13,20,1,1,160,467,2.6,1
67577,272,20,48,37,1,0,240,892,3.3,1
67578,23565,8,146,33,1,0,280,628,3.43,2
67579,187,4,6,12,0,1,230,781,4.23,4
67580,15289,4,64,16,1,1,230,781,3.87,0
67581,23111,4,99,17,0,1,230,781,2.88,3
67582,2260,15,113,18,1,1,340,662,2.35,4
67583,25571,1,15,22,0,0,360,990,2.3,3
67584,27382,32,133,22,0,1,330,714,1.09,4
67585,19503,19,45,15,0,1,230,369,2.35,3
67586,23782,30,83,15,0,1,230,862,4.2700000000000005,4
67587,25408,21,51,13,0,1,320,909,2.8,0
67588,16389,37,108,35,1,0,180,1000,2.3,4
67589,5518,8,125,16,0,1,280,628,3.66,0
67590,24704,28,76,21,0,1,250,414,4.69,0
67591,24000,31,85,32,0,0,230,156,3.74,2
67592,21957,14,31,16,1,1,240,396,4.3500000000000005,1
67593,15070,8,100,20,0,2,280,628,3.61,0
67594,2295,9,142,21,1,1,230,819,4.66,3
67595,12220,26,141,30,1,0,200,568,3.71,1
67596,20155,11,22,27,1,2,250,180,3.69,0
67597,15070,11,77,20,0,2,250,180,3.69,2
67598,26476,37,128,17,0,1,180,1000,2.8,2
67599,4765,4,64,20,1,1,230,781,4.2700000000000005,4
67600,25593,26,63,32,1,0,200,568,3.37,1
67601,10440,4,6,18,1,2,230,781,3.16,3
67602,27207,36,107,28,1,0,260,178,4.11,4
67603,19628,10,21,19,0,1,210,44,3.58,3
67604,11296,32,145,18,0,1,330,714,3.8,0
67605,15304,8,110,20,1,0,280,628,3.74,1
67606,1131,25,140,28,1,0,240,317,3.89,1
67607,16600,16,97,30,1,1,270,462,3.93,1
67608,11948,4,99,29,1,2,230,781,3.1900000000000004,3
67609,27132,34,96,36,1,0,230,840,3.61,1
67610,18996,5,109,36,1,2,240,229,4.2,3
67611,25217,43,149,12,1,1,280,617,4.880000000000001,1
67612,6812,19,46,35,0,0,230,369,3.04,0
67613,5849,5,9,29,1,2,240,229,3.54,1
67614,10072,42,135,22,1,1,290,689,1.5,3
67615,2595,20,48,27,0,2,240,892,4.23,1
67616,20860,8,74,17,1,1,280,628,3.83,1
67617,26812,11,22,10,0,1,250,180,3.29,3
67618,15561,6,12,19,0,1,210,362,2.48,1
67619,7361,5,9,32,0,0,240,229,4.09,1
67620,17806,9,18,16,1,1,230,819,3.83,3
67621,23754,33,93,43,0,2,270,862,1.71,0
67622,8322,45,167,20,1,1,280,95,2.6,4
67623,17936,46,173,14,0,1,190,840,2.6,2
67624,15961,11,40,17,1,1,250,180,3.83,3
67625,14647,7,13,17,0,1,160,467,2.88,3
67626,9110,4,8,17,0,1,230,781,2.88,2
67627,21114,1,2,12,1,1,360,990,4.630000000000001,1
67628,11066,4,99,22,1,1,230,781,3.8,2
67629,19890,8,146,19,0,2,280,628,2.16,2
67630,25631,8,101,24,0,1,280,628,3.23,4
67631,24395,16,97,36,1,2,270,462,1.71,0
67632,13716,27,65,20,0,1,320,309,4.33,0
67633,479,28,76,21,1,1,250,414,1.09,3
67634,16383,46,173,24,0,1,190,840,3.77,4
67635,25610,5,9,40,0,2,240,229,4.359999999999999,2
67636,19366,31,105,22,1,2,230,156,1.84,2
67637,12014,11,41,33,0,2,250,180,4.05,2
67638,652,15,113,19,1,1,340,662,3.87,3
67639,9485,21,51,26,0,0,320,909,2.89,4
67640,6352,34,115,17,0,1,230,840,2.48,3
67641,13204,9,142,42,0,0,230,819,4.23,4
67642,26313,15,33,28,1,0,340,662,1.95,0
67643,13957,27,65,27,1,0,320,309,2.56,3
67644,8725,8,74,39,1,2,280,628,3.09,4
67645,13920,19,46,15,0,1,230,369,4.04,2
67646,19671,28,75,16,1,1,250,414,4.8900000000000015,4
67647,6138,21,122,17,0,1,320,909,2.8,1
67648,9633,37,108,19,0,1,180,1000,1.5,0
67649,25302,5,163,27,1,2,240,229,4.29,2
67650,23683,17,37,20,0,2,210,884,2.76,2
67651,13244,32,133,12,1,1,330,714,3.62,2
67652,27428,4,8,12,1,1,230,781,4.2700000000000005,1
67653,1378,42,134,28,0,2,290,689,0.8600000000000001,4
67654,4627,21,123,24,1,2,320,909,3.59,0
67655,9674,30,84,11,1,1,230,862,3.8,0
67656,12314,22,52,17,1,1,260,709,4.18,0
67657,16295,13,147,21,0,2,340,628,2.16,0
67658,22827,18,59,28,1,0,180,444,3.93,0
67659,11947,3,5,27,1,2,270,621,3.87,3
67660,3301,13,49,33,1,2,340,628,3.96,3
67661,14898,5,72,23,1,0,240,229,4.61,3
67662,22817,21,157,35,0,2,320,909,1.84,3
67663,22912,43,149,33,1,0,280,617,4.16,2
67664,19012,8,16,16,1,1,280,628,4.23,1
67665,12279,5,9,32,1,0,240,229,3.43,3
67666,1285,23,53,18,1,1,220,613,4.66,0
67667,17016,12,42,26,1,0,180,138,3.78,2
67668,1559,36,127,29,0,2,260,178,4.319999999999999,2
67669,18247,12,42,21,1,1,180,138,4.16,2
67670,1716,28,76,15,1,1,250,414,4.3100000000000005,0
67671,16815,19,45,37,1,2,230,369,3.67,3
67672,16234,16,98,28,0,2,270,462,4.04,4
67673,2763,19,44,23,0,0,230,369,3.33,4
67674,21546,15,113,19,1,1,340,662,3.93,0
67675,1910,6,12,28,1,1,210,362,4.4300000000000015,3
67676,2592,8,110,19,1,1,280,628,4.33,0
67677,25841,21,50,18,1,1,320,909,2.6,4
67678,11080,3,5,24,0,2,270,621,4.21,1
67679,10378,36,127,34,1,0,260,178,3.47,4
67680,22506,7,14,33,1,2,160,467,0.8600000000000001,0
67681,13085,40,124,29,0,0,250,900,3.97,0
67682,6110,5,9,22,0,0,240,229,1.39,1
67683,23664,11,66,16,1,1,250,180,3.83,2
67684,9259,32,145,15,1,1,330,714,4.630000000000001,4
67685,17166,32,133,18,0,1,330,714,2.96,3
67686,20002,31,153,25,1,1,230,156,2.35,4
67687,1723,37,108,14,1,1,180,1000,2.8,1
67688,4831,28,76,18,1,1,250,414,4.65,0
67689,5192,8,100,36,1,0,280,628,3.69,3
67690,20206,42,134,32,0,0,290,689,3.93,0
67691,11490,34,95,37,0,2,230,840,3.69,2
67692,6571,7,28,13,1,1,160,467,4.6000000000000005,0
67693,13194,19,45,31,1,0,230,369,3.93,2
67694,9229,42,135,15,0,1,290,689,2.7,0
67695,3189,13,49,21,1,1,340,628,4.3100000000000005,3
67696,12823,32,132,15,1,1,330,714,2.6,1
67697,3524,13,49,22,0,1,340,628,1.09,3
67698,19141,13,29,25,1,0,340,628,3.56,3
67699,10890,18,59,31,0,0,180,444,2.08,4
67700,822,26,141,14,1,1,200,568,4.29,1
67701,18712,3,5,34,1,2,270,621,3.71,0
67702,358,27,65,43,0,0,320,309,1.95,3
67703,19220,21,104,22,1,1,320,909,4.09,4
67704,4547,19,164,19,1,1,230,369,4.33,2
67705,13120,29,156,15,1,1,260,52,4.25,3
67706,10537,4,7,26,0,0,230,781,2.3,4
67707,13778,19,144,34,1,0,230,369,3.43,4
67708,5290,27,65,11,0,1,320,309,2.7,1
67709,13874,25,62,18,0,1,240,317,2.7,1
67710,15504,36,107,14,1,1,260,178,4.29,3
67711,20853,21,50,19,0,2,320,909,2.16,1
67712,1881,23,53,14,1,1,220,613,4.23,3
67713,1622,25,138,46,1,0,240,317,3.37,4
67714,17316,25,150,28,1,0,240,317,4.01,0
67715,9006,5,54,29,0,1,240,229,2.6,4
67716,3604,23,112,16,1,1,220,613,4.65,2
67717,19150,31,85,33,1,0,230,156,3.87,0
67718,20674,4,99,35,1,2,230,781,3.5700000000000003,2
67719,17318,7,13,22,1,0,160,467,3.93,0
67720,24060,34,115,20,0,1,230,840,3.83,3
67721,326,37,128,31,1,0,180,1000,3.33,4
67722,20822,32,145,33,0,0,330,714,2.64,3
67723,14371,8,16,30,1,0,280,628,3.91,3
67724,25048,12,88,15,1,1,180,138,4.3100000000000005,1
67725,11627,8,74,18,1,1,280,628,4.3100000000000005,0
67726,17915,13,27,25,1,2,340,628,3.69,1
67727,105,28,76,24,0,0,250,414,2.4,4
67728,17025,32,133,29,1,0,330,714,3.18,0
67729,23426,5,118,29,1,0,240,229,4.5,3
67730,27471,25,61,18,1,1,240,317,3.8,4
67731,23676,34,114,25,0,0,230,840,1.95,2
67732,16737,9,18,47,1,2,230,819,3.13,0
67733,24945,10,20,24,0,0,210,44,2.4,4
67734,13797,16,98,21,0,1,270,462,2.88,3
67735,14718,34,94,34,0,0,230,840,2.77,1
67736,380,32,92,24,1,1,330,714,3.73,1
67737,17480,8,110,15,1,1,280,628,4.8500000000000005,3
67738,3596,39,117,15,1,1,270,89,4.3100000000000005,3
67739,7791,7,28,34,1,0,160,467,3.5,0
67740,838,5,154,22,1,1,240,229,3.17,1
67741,6508,16,97,26,0,1,270,462,4.0600000000000005,3
67742,14645,20,48,20,0,1,240,892,2.88,2
67743,12032,36,107,12,1,1,260,178,4.78,0
67744,14200,8,16,22,1,1,280,628,4.91,3
67745,2693,35,106,27,1,2,260,134,1.55,2
67746,10392,5,155,42,1,2,240,229,3.16,2
67747,26975,42,136,28,1,0,290,689,3.37,4
67748,10344,4,64,16,0,1,230,781,2.6,3
67749,14375,8,67,33,1,2,280,628,2.16,4
67750,7541,10,20,15,0,1,210,44,2.7,3
67751,20889,20,47,30,0,0,240,892,1.61,3
67752,10155,21,50,27,1,2,320,909,3.16,4
67753,24363,8,110,24,1,1,280,628,4.29,0
67754,4555,27,65,31,0,0,320,309,2.4,2
67755,22910,21,157,20,1,1,320,909,3.8,2
67756,12157,32,132,43,0,2,330,714,2.16,4
67757,9473,26,63,15,1,1,200,568,3.83,2
67758,11883,12,162,34,1,0,180,138,3.76,4
67759,3829,7,13,41,1,2,160,467,3.13,0
67760,24661,9,18,15,0,1,230,819,4.29,0
67761,9671,3,4,17,0,1,270,621,4.7700000000000005,3
67762,2284,11,77,20,1,1,250,180,3.73,4
67763,20200,16,97,13,0,1,270,462,4.3100000000000005,0
67764,9065,31,86,22,1,1,230,156,2.35,3
67765,4948,21,50,14,1,1,320,909,4.7,1
67766,13789,19,45,18,1,1,230,369,3.77,4
67767,17152,23,53,44,0,0,220,613,3.71,3
67768,24025,12,24,12,0,1,180,138,3.04,3
67769,26963,34,96,21,0,1,230,840,3.9,2
67770,3271,33,93,19,1,1,270,862,4.18,3
67771,16244,25,138,37,0,0,240,317,2.64,1
67772,11606,37,128,38,1,2,180,1000,3.16,4
67773,7017,23,112,17,1,1,220,613,4.630000000000001,2
67774,24250,31,160,32,0,0,230,156,2.2,4
67775,14211,12,42,19,1,1,180,138,3.87,3
67776,10757,4,99,25,1,0,230,781,3.43,4
67777,11629,30,83,21,0,1,230,862,3.87,2
67778,25460,32,92,28,0,0,330,714,3.74,4
67779,17489,9,142,21,1,1,230,819,4.65,3
67780,26808,12,88,36,1,0,180,138,3.3,2
67781,19765,12,30,13,1,1,180,138,4.33,0
67782,345,8,39,30,1,2,280,628,3.13,1
67783,13979,16,98,18,0,1,270,462,4.3100000000000005,4
67784,22803,25,150,30,1,2,240,317,1.96,3
67785,6947,1,15,29,0,2,360,990,4.29,3
67786,2287,11,77,29,1,0,250,180,3.26,1
67787,628,42,135,34,1,0,290,689,2.2,2
67788,23046,5,109,39,1,2,240,229,4.02,4
67789,10735,12,24,17,1,1,180,138,4.44,3
67790,6774,5,70,22,0,0,240,229,2.56,4
67791,8650,9,18,36,1,2,230,819,4.09,4
67792,14175,21,50,33,1,0,320,909,3.89,2
67793,11910,25,150,24,1,2,240,317,2.9400000000000004,4
67794,1072,16,34,55,0,2,270,462,3.65,3
67795,13035,9,19,20,1,1,230,819,4.65,1
67796,25699,19,121,22,1,1,230,369,4.41,3
67797,21519,8,101,21,0,1,280,628,2.19,4
67798,11572,35,106,15,1,1,260,134,4.62,1
67799,23698,7,14,18,1,1,160,467,2.6,3
67800,15984,34,96,31,0,0,230,840,3.33,0
67801,885,30,83,20,1,1,230,862,2.48,4
67802,17457,18,43,31,0,0,180,444,1.79,0
67803,10076,19,1,27,1,2,230,369,3.8,0
67804,19880,4,99,19,0,1,230,781,4.18,4
67805,24935,13,26,22,1,1,340,628,4.46,3
67806,25765,34,95,28,0,0,230,840,2.3,1
67807,23546,38,111,25,1,0,230,806,2.3,1
67808,4299,8,101,16,1,1,280,628,3.8,0
67809,15628,25,62,12,0,1,240,317,3.17,1
67810,20790,13,26,30,1,2,340,628,3.47,1
67811,13614,9,19,15,1,1,230,819,3.9,0
67812,24616,6,11,30,0,0,210,362,2.89,1
67813,13224,29,81,27,1,0,260,52,4.26,4
67814,1169,4,8,14,1,1,230,781,4.53,0
67815,9146,5,79,17,0,1,240,229,3.04,2
67816,21992,39,117,18,0,1,270,89,4.09,4
67817,25458,43,148,23,1,0,280,617,3.97,1
67818,5436,12,25,32,0,0,180,138,0.0,1
67819,11896,25,139,24,1,0,240,317,3.3,0
67820,1626,10,159,24,0,0,210,44,3.95,2
67821,18294,16,35,19,1,1,270,462,4.18,3
67822,21868,34,96,21,1,0,230,840,3.97,4
67823,4586,26,141,23,1,2,200,568,2.85,0
67824,4682,23,53,13,1,1,220,613,4.9,0
67825,16189,11,77,30,1,0,250,180,3.91,2
67826,23909,25,140,28,1,1,240,317,2.6,0
67827,17763,21,143,31,1,0,320,909,3.93,4
67828,26521,25,62,17,1,1,240,317,4.9,1
67829,12846,8,67,19,0,1,280,628,4.04,4
67830,6256,18,43,18,1,1,180,444,4.16,1
67831,18673,8,100,25,0,1,280,628,2.96,4
67832,24357,42,135,20,1,1,290,689,4.21,4
67833,26658,21,51,17,1,1,320,909,3.77,1
67834,25378,3,5,26,1,2,270,621,3.65,0
67835,8741,29,82,10,1,1,260,52,4.29,4
67836,8242,8,100,27,0,0,280,628,3.78,2
67837,12162,46,173,11,1,1,190,840,3.7,1
67838,11371,4,6,17,1,1,230,781,4.3900000000000015,3
67839,25504,34,115,20,1,1,230,840,2.48,2
67840,24580,32,132,36,0,2,330,714,2.9000000000000004,1
67841,25741,5,155,26,1,2,240,229,2.24,2
67842,11950,19,45,21,0,1,230,369,4.29,1
67843,16335,11,40,37,0,2,250,180,2.06,3
67844,10205,5,9,12,0,1,240,229,3.8,3
67845,349,11,41,23,0,2,250,180,2.3200000000000003,1
67846,13066,26,63,21,0,1,200,568,3.17,0
67847,9855,12,88,18,0,1,180,138,3.73,2
67848,20478,13,147,21,1,1,340,628,4.57,2
67849,12037,43,148,20,1,0,280,617,4.04,1
67850,5818,21,51,24,0,0,320,909,2.2,0
67851,14264,12,24,40,1,2,180,138,3.61,1
67852,5140,13,49,22,0,1,340,628,4.590000000000002,1
67853,22467,33,93,12,0,1,270,862,3.7,0
67854,2992,7,13,13,1,1,160,467,4.09,2
67855,15836,21,157,28,0,2,320,909,2.4000000000000004,2
67856,24134,31,105,18,1,1,230,156,4.7,4
67857,20962,35,106,18,1,1,260,134,4.92,2
67858,24909,12,30,13,0,1,180,138,3.49,3
67859,3802,5,87,33,0,0,240,229,1.95,4
67860,1984,8,100,35,0,0,280,628,3.85,3
67861,3766,15,33,20,1,2,340,662,3.71,3
67862,13636,19,46,13,1,1,230,369,4.3500000000000005,1
67863,6231,9,19,24,1,2,230,819,4.02,1
67864,17137,32,133,19,1,1,330,714,4.49,2
67865,1226,7,14,19,0,1,160,467,4.83,3
67866,23251,27,65,36,1,0,320,309,3.71,4
67867,19423,6,11,17,1,1,210,362,4.23,0
67868,3649,19,144,41,0,0,230,369,2.3,2
67869,20595,5,119,24,0,1,240,229,3.04,4
67870,8772,10,21,49,0,2,210,44,3.06,3
67871,3340,11,22,20,0,1,250,180,2.48,4
67872,18907,1,2,18,1,1,360,990,4.25,4
67873,22002,7,28,36,1,0,160,467,4.25,2
67874,23488,35,106,14,1,1,260,134,4.09,4
67875,12331,4,7,20,1,2,230,781,3.2300000000000004,4
67876,1463,8,16,25,1,2,280,628,3.75,3
67877,27622,34,94,26,0,1,230,840,2.48,1
67878,965,25,103,20,1,1,240,317,4.33,4
67879,21994,29,156,19,1,1,260,52,3.77,1
67880,19944,8,74,37,0,0,280,628,2.64,1
67881,20567,8,125,30,0,0,280,628,2.48,0
67882,5034,21,143,18,1,2,320,909,3.65,3
67883,1991,15,33,32,1,0,340,662,3.93,3
67884,26824,3,5,40,1,0,270,621,4.22,3
67885,7811,18,43,32,0,2,180,444,3.65,0
67886,2285,19,144,22,1,1,230,369,3.77,4
67887,24181,14,31,34,1,0,240,396,3.37,0
67888,16153,9,18,28,1,1,230,819,3.87,0
67889,13561,19,164,15,0,1,230,369,2.8,1
67890,1774,32,133,29,0,0,330,714,3.0,1
67891,11319,13,49,16,1,1,340,628,4.29,4
67892,130,25,138,34,0,0,240,317,3.37,3
67893,26221,16,35,29,1,2,270,462,3.61,3
67894,18350,36,107,10,0,1,260,178,3.87,3
67895,19221,8,110,42,0,0,280,628,2.94,4
67896,11201,16,97,27,1,0,270,462,3.66,4
67897,19281,7,14,30,1,2,160,467,3.96,4
67898,27426,5,9,31,0,0,240,229,3.3,0
67899,7770,17,36,14,1,1,210,884,3.87,2
67900,16152,12,24,19,1,1,180,138,3.73,1
67901,11256,18,58,19,1,1,180,444,3.77,3
67902,1740,23,53,14,1,1,220,613,3.83,3
67903,4536,43,148,30,1,0,280,617,4.25,0
67904,3448,5,10,21,0,1,240,229,2.6,2
67905,14304,8,110,20,1,1,280,628,3.8,2
67906,3669,26,63,51,1,2,200,568,3.16,2
67907,17700,25,62,40,1,0,240,317,2.2,0
67908,6295,6,11,19,0,1,210,362,2.6,3
67909,26233,34,95,21,1,1,230,840,4.09,3
67910,24714,21,122,19,0,1,320,909,4.4300000000000015,4
67911,22067,25,103,28,1,0,240,317,3.43,2
67912,16137,16,137,20,1,1,270,462,2.6,2
67913,16695,6,12,53,1,2,210,362,3.5700000000000003,1
67914,10529,8,39,14,0,1,280,628,4.91,1
67915,27266,5,109,33,1,2,240,229,4.04,2
67916,16477,32,92,21,1,2,330,714,3.3200000000000003,4
67917,18827,35,126,34,1,0,260,134,3.93,1
67918,25354,10,21,18,1,1,210,44,4.23,3
67919,12592,8,110,22,1,1,280,628,3.87,4
67920,4677,1,2,18,1,2,360,990,4.23,4
67921,24289,42,134,53,1,2,290,689,3.89,2
67922,8325,4,7,36,1,2,230,781,3.1900000000000004,0
67923,18515,32,132,31,1,0,330,714,3.99,1
67924,27330,25,61,27,0,1,240,317,2.96,1
67925,10091,18,58,16,1,1,180,444,3.8,3
67926,23554,21,122,26,1,0,320,909,3.89,2
67927,6120,25,62,20,1,2,240,317,3.89,3
67928,24011,21,123,18,1,1,320,909,4.69,0
67929,27024,25,102,20,1,1,240,317,3.34,2
67930,11574,9,18,23,1,1,230,819,4.1400000000000015,0
67931,21123,11,41,17,1,1,250,180,3.8,3
67932,2729,9,19,13,0,1,230,819,4.33,2
67933,21264,8,110,39,1,0,280,628,3.83,0
67934,3681,25,103,31,1,2,240,317,3.16,4
67935,18441,5,57,31,1,2,240,229,3.13,3
67936,13066,25,139,21,0,1,240,317,1.09,1
67937,26036,28,75,39,1,0,250,414,2.48,4
67938,1359,5,169,34,0,0,240,229,2.48,0
